Airline,Departure,Arrival,price,Duration,Stops,Departure Time,Arrival Time,Day of the Week,Day of the Month
Lufthansa,Berlin (BER),Rome (FCO),231,240,1,13:45,17:45,Saturday,26/08/2023
Lufthansa,Berlin (BER),Rome (FCO),231,350,1,17:45,23:35,Saturday,26/08/2023
Lufthansa,Berlin (BER),Rome (FCO),231,360,1,11:45,17:45,Saturday,26/08/2023
Lufthansa,Berlin (BER),Rome (FCO),231,420,1,10:45,17:45,Saturday,26/08/2023
Lufthansa,Berlin (BER),Rome (FCO),231,530,1,14:45,23:35,Saturday,26/08/2023
Lufthansa,Berlin (BER),Rome (FCO),231,540,1,08:45,17:45,Saturday,26/08/2023
Lufthansa,Berlin (BER),Rome (FCO),231,590,1,13:45,23:35,Saturday,26/08/2023
Lufthansa,Berlin (BER),Rome (FCO),231,600,1,07:45,17:45,Saturday,26/08/2023
KLM,Berlin (BER),Rome (FCO),233,260,1,12:15,16:35,Saturday,26/08/2023
KLM,Berlin (BER),Rome (FCO),233,350,1,06:00,11:50,Saturday,26/08/2023
KLM,Berlin (BER),Rome (FCO),233,495,1,14:30,22:45,Saturday,26/08/2023
Austrian Airlines,Berlin (BER),Rome (FCO),253,330,1,15:10,20:40,Saturday,26/08/2023
Lufthansa,Berlin (BER),Rome (FCO),256,310,1,15:50,21:00,Saturday,26/08/2023
Lufthansa,Berlin (BER),Rome (FCO),256,345,1,06:20,12:05,Saturday,26/08/2023
easyJet,Berlin (BER),Rome (FCO),75,135,0,16:10,18:25,Sunday,27/08/2023
Norwegian Air Shuttle,Berlin (BER),Rome (FCO),164,820,1,20:30,10:10,Sunday,27/08/2023
Air France,Berlin (BER),Rome (FCO),170,745,1,20:30,08:55,Sunday,27/08/2023
Air France,Berlin (BER),Rome (FCO),184,305,1,06:15,11:20,Sunday,27/08/2023
Air France,Berlin (BER),Rome (FCO),184,305,1,18:00,23:05,Sunday,27/08/2023
Air France,Berlin (BER),Rome (FCO),184,600,1,06:15,16:15,Sunday,27/08/2023
Air Malta,Berlin (BER),Rome (FCO),185,305,1,17:05,22:10,Sunday,27/08/2023
Air Baltic,Berlin (BER),Rome (FCO),193,1070,1,19:45,13:35,Sunday,27/08/2023
Scandinavian Airlines,Berlin (BER),Rome (FCO),194,295,1,15:05,20:00,Sunday,27/08/2023
Norwegian Air International Ltd,Berlin (BER),Rome (FCO),200,655,1,22:45,09:40,Sunday,27/08/2023
Swiss International Air Lines,Berlin (BER),Rome (FCO),201,740,1,20:30,08:50,Sunday,27/08/2023
KLM,Berlin (BER),Rome (FCO),203,495,1,14:30,22:45,Sunday,27/08/2023
TAP Portugal,Berlin (BER),Rome (FCO),206,805,1,06:00,19:25,Sunday,27/08/2023
Air France,Berlin (BER),Rome (FCO),214,320,1,12:10,17:30,Sunday,27/08/2023
Austrian Airlines,Berlin (BER),Rome (FCO),221,670,1,21:00,08:10,Sunday,27/08/2023
Brussels Airlines,Berlin (BER),Rome (FCO),230,605,1,06:55,17:00,Sunday,27/08/2023
Lufthansa,Berlin (BER),Rome (FCO),231,235,1,13:45,17:40,Sunday,27/08/2023
Lufthansa,Berlin (BER),Rome (FCO),231,415,1,10:45,17:40,Sunday,27/08/2023
KLM,Berlin (BER),Rome (FCO),233,880,1,18:50,09:30,Sunday,27/08/2023
Norwegian Air Shuttle,Berlin (BER),Rome (FCO),236,620,1,09:35,19:55,Sunday,27/08/2023
Austrian Airlines,Berlin (BER),Rome (FCO),253,220,1,17:00,20:40,Sunday,27/08/2023
Austrian Airlines,Berlin (BER),Rome (FCO),253,330,1,15:10,20:40,Sunday,27/08/2023
Brussels Airlines,Berlin (BER),Rome (FCO),262,320,1,11:40,17:00,Sunday,27/08/2023
Brussels Airlines,Berlin (BER),Rome (FCO),262,505,1,11:40,20:05,Sunday,27/08/2023
Lufthansa,Berlin (BER),Rome (FCO),263,355,1,11:45,17:40,Sunday,27/08/2023
easyJet,Berlin (BER),Rome (FCO),75,135,0,07:00,09:15,Monday,28/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,275,1,10:20,14:55,Monday,28/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,360,1,08:55,14:55,Monday,28/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,370,1,12:35,18:45,Monday,28/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,415,1,08:00,14:55,Monday,28/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,465,1,11:00,18:45,Monday,28/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,470,1,07:05,14:55,Monday,28/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,505,1,06:30,14:55,Monday,28/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,515,1,10:10,18:45,Monday,28/08/2023
Air France,Berlin (BER),Rome (FCO),136,305,1,18:00,23:05,Monday,28/08/2023
Air France,Berlin (BER),Rome (FCO),136,320,1,12:10,17:30,Monday,28/08/2023
Air France,Berlin (BER),Rome (FCO),136,380,1,09:55,16:15,Monday,28/08/2023
Air France,Berlin (BER),Rome (FCO),136,420,1,12:10,19:10,Monday,28/08/2023
Air France,Berlin (BER),Rome (FCO),136,455,1,09:55,17:30,Monday,28/08/2023
Air France,Berlin (BER),Rome (FCO),136,465,1,15:20,23:05,Monday,28/08/2023
KLM,Berlin (BER),Rome (FCO),147,315,1,17:30,22:45,Monday,28/08/2023
KLM,Berlin (BER),Rome (FCO),147,495,1,14:30,22:45,Monday,28/08/2023
Air France,Berlin (BER),Rome (FCO),152,305,1,06:15,11:20,Monday,28/08/2023
Luxair,Berlin (BER),Rome (FCO),158,655,1,08:45,19:40,Monday,28/08/2023
Lufthansa,Berlin (BER),Rome (FCO),159,225,1,19:45,23:30,Monday,28/08/2023
Lufthansa,Berlin (BER),Rome (FCO),159,285,1,18:45,23:30,Monday,28/08/2023
Lufthansa,Berlin (BER),Rome (FCO),159,345,1,17:45,23:30,Monday,28/08/2023
Lufthansa,Berlin (BER),Rome (FCO),159,405,1,16:45,23:30,Monday,28/08/2023
Swiss International Air Lines,Berlin (BER),Rome (FCO),161,245,1,18:45,22:50,Monday,28/08/2023
Swiss International Air Lines,Berlin (BER),Rome (FCO),161,270,1,14:55,19:25,Monday,28/08/2023
Eurowings,Berlin (BER),Rome (FCO),90,335,1,13:10,18:45,Tuesday,29/08/2023
Eurowings,Berlin (BER),Rome (FCO),90,515,1,10:10,18:45,Tuesday,29/08/2023
Eurowings,Berlin (BER),Rome (FCO),90,535,1,09:50,18:45,Tuesday,29/08/2023
Eurowings,Berlin (BER),Rome (FCO),120,315,1,08:55,14:10,Tuesday,29/08/2023
Eurowings,Berlin (BER),Rome (FCO),120,370,1,08:00,14:10,Tuesday,29/08/2023
Eurowings,Berlin (BER),Rome (FCO),120,425,1,07:05,14:10,Tuesday,29/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,225,1,08:20,12:05,Tuesday,29/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,345,1,06:20,12:05,Tuesday,29/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,470,1,06:20,14:10,Tuesday,29/08/2023
Luxair,Berlin (BER),Rome (FCO),132,665,1,08:45,19:50,Tuesday,29/08/2023
Air France,Berlin (BER),Rome (FCO),136,305,1,18:00,23:05,Tuesday,29/08/2023
Air France,Berlin (BER),Rome (FCO),136,320,1,12:10,17:30,Tuesday,29/08/2023
Air France,Berlin (BER),Rome (FCO),136,380,1,09:55,16:15,Tuesday,29/08/2023
Air France,Berlin (BER),Rome (FCO),136,420,1,12:10,19:10,Tuesday,29/08/2023
Air France,Berlin (BER),Rome (FCO),136,455,1,09:55,17:30,Tuesday,29/08/2023
Air France,Berlin (BER),Rome (FCO),136,465,1,15:20,23:05,Tuesday,29/08/2023
Air France,Berlin (BER),Rome (FCO),136,555,1,09:55,19:10,Tuesday,29/08/2023
Air France,Berlin (BER),Rome (FCO),152,305,1,06:15,11:20,Tuesday,29/08/2023
KLM,Berlin (BER),Rome (FCO),152,255,1,14:30,18:45,Tuesday,29/08/2023
KLM,Berlin (BER),Rome (FCO),152,315,1,17:30,22:45,Tuesday,29/08/2023
KLM,Berlin (BER),Rome (FCO),152,390,1,12:15,18:45,Tuesday,29/08/2023
KLM,Berlin (BER),Rome (FCO),152,480,1,10:45,18:45,Tuesday,29/08/2023
KLM,Berlin (BER),Rome (FCO),152,495,1,14:30,22:45,Tuesday,29/08/2023
Brussels Airlines,Berlin (BER),Rome (FCO),158,320,1,11:40,17:00,Tuesday,29/08/2023
Brussels Airlines,Berlin (BER),Rome (FCO),158,505,1,11:40,20:05,Tuesday,29/08/2023
Eurowings,Berlin (BER),Rome (FCO),80,245,1,14:40,18:45,Wednesday,30/08/2023
Eurowings,Berlin (BER),Rome (FCO),80,295,1,13:50,18:45,Wednesday,30/08/2023
Eurowings,Berlin (BER),Rome (FCO),80,345,1,13:00,18:45,Wednesday,30/08/2023
Eurowings,Berlin (BER),Rome (FCO),90,280,1,15:35,20:15,Wednesday,30/08/2023
Eurowings,Berlin (BER),Rome (FCO),90,375,1,14:00,20:15,Wednesday,30/08/2023
KLM,Berlin (BER),Rome (FCO),104,315,1,17:30,22:45,Wednesday,30/08/2023
KLM,Berlin (BER),Rome (FCO),104,495,1,14:30,22:45,Wednesday,30/08/2023
Eurowings,Berlin (BER),Rome (FCO),110,490,1,12:05,20:15,Wednesday,30/08/2023
Eurowings,Berlin (BER),Rome (FCO),120,275,1,10:20,14:55,Wednesday,30/08/2023
Eurowings,Berlin (BER),Rome (FCO),120,360,1,08:55,14:55,Wednesday,30/08/2023
Air France,Berlin (BER),Rome (FCO),121,745,1,20:30,08:55,Wednesday,30/08/2023
Luxair,Berlin (BER),Rome (FCO),132,655,1,08:45,19:40,Wednesday,30/08/2023
Air France,Berlin (BER),Rome (FCO),136,305,1,06:15,11:20,Wednesday,30/08/2023
Air France,Berlin (BER),Rome (FCO),136,320,1,12:10,17:30,Wednesday,30/08/2023
Air France,Berlin (BER),Rome (FCO),136,420,1,12:10,19:10,Wednesday,30/08/2023
Air France,Berlin (BER),Rome (FCO),136,455,1,09:55,17:30,Wednesday,30/08/2023
Air France,Berlin (BER),Rome (FCO),136,465,1,15:20,23:05,Wednesday,30/08/2023
Air France,Berlin (BER),Rome (FCO),136,555,1,09:55,19:10,Wednesday,30/08/2023
KLM,Berlin (BER),Rome (FCO),147,255,1,14:30,18:45,Wednesday,30/08/2023
Air France,Berlin (BER),Rome (FCO),152,305,1,18:00,23:05,Wednesday,30/08/2023
Air France,Berlin (BER),Rome (FCO),152,380,1,09:55,16:15,Wednesday,30/08/2023
Brussels Airlines,Berlin (BER),Rome (FCO),158,320,1,11:40,17:00,Wednesday,30/08/2023
Brussels Airlines,Berlin (BER),Rome (FCO),158,505,1,11:40,20:05,Wednesday,30/08/2023
Eurowings,Berlin (BER),Rome (FCO),160,505,1,06:30,14:55,Wednesday,30/08/2023
Swiss International Air Lines,Berlin (BER),Rome (FCO),161,245,1,18:45,22:50,Wednesday,30/08/2023
easyJet,Berlin (BER),Rome (FCO),88,135,0,17:20,19:35,Thursday,31/08/2023
Eurowings,Berlin (BER),Rome (FCO),110,345,1,13:00,18:45,Thursday,31/08/2023
Eurowings,Berlin (BER),Rome (FCO),120,340,1,15:00,20:40,Thursday,31/08/2023
Eurowings,Berlin (BER),Rome (FCO),120,395,1,14:05,20:40,Thursday,31/08/2023
Eurowings,Berlin (BER),Rome (FCO),120,490,1,12:30,20:40,Thursday,31/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,235,1,08:55,12:50,Thursday,31/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,250,1,16:30,20:40,Thursday,31/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,290,1,08:00,12:50,Thursday,31/08/2023
Eurowings,Berlin (BER),Rome (FCO),130,380,1,06:30,12:50,Thursday,31/08/2023
Luxair,Berlin (BER),Rome (FCO),132,655,1,08:45,19:40,Thursday,31/08/2023
Air France,Berlin (BER),Rome (FCO),152,305,1,06:15,11:20,Thursday,31/08/2023
Air France,Berlin (BER),Rome (FCO),152,420,1,12:10,19:10,Thursday,31/08/2023
Air France,Berlin (BER),Rome (FCO),152,465,1,15:20,23:05,Thursday,31/08/2023
Air France,Berlin (BER),Rome (FCO),152,555,1,09:55,19:10,Thursday,31/08/2023
KLM,Berlin (BER),Rome (FCO),152,495,1,14:30,22:45,Thursday,31/08/2023
Brussels Airlines,Berlin (BER),Rome (FCO),158,320,1,11:40,17:00,Thursday,31/08/2023
Lufthansa,Berlin (BER),Rome (FCO),159,230,1,14:45,18:35,Thursday,31/08/2023
Lufthansa,Berlin (BER),Rome (FCO),159,290,1,13:45,18:35,Thursday,31/08/2023
Air France,Berlin (BER),Rome (FCO),170,305,1,18:00,23:05,Thursday,31/08/2023
Air Baltic,Berlin (BER),Rome (FCO),173,315,1,08:20,13:35,Thursday,31/08/2023
Brussels Airlines,Berlin (BER),Rome (FCO),174,505,1,11:40,20:05,Thursday,31/08/2023
Lufthansa,Berlin (BER),Rome (FCO),175,260,1,08:15,12:35,Thursday,31/08/2023
Lufthansa,Berlin (BER),Rome (FCO),175,320,1,07:15,12:35,Thursday,31/08/2023
Lufthansa,Berlin (BER),Rome (FCO),175,350,1,06:45,12:35,Thursday,31/08/2023
Lufthansa,Berlin (BER),Rome (FCO),175,470,1,10:45,18:35,Thursday,31/08/2023
